UDF1,ContractID,UDF3,LayerID,LOB,InceptionDate,ExpirationDate,Perils,DedType,DedAmt1,DedAmt2,LimitType,Limit1,Limit2,AttachmentAmt,Premium,Currency,InsuredName,SubLimitArea,SubLimitOcc,SubLimitPart,SubLimitLimitType,SubLimitDedType,SubLimitDedAmt1,SubLimitDedAmt2
35197598,130859,35197598,198333,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,4125000,0,0,0,USD,SmComml,,,,,,,
35197614,130860,35197614,189176,SmComml,05/15/2021,05/15/2022,PWA,N,0,0,B,34463663,0,0,0,USD,SmComml,,,,,,,
35198273,130861,35198273,189177,SmComml,06/28/2020,09/30/2021,PWA,N,0,0,B,5464706,0,0,0,USD,SmComml,,,,,,,
35198662,130862,35198662,183737,SmComml,08/10/2020,08/10/2021,PWA,N,0,0,B,25741395,0,0,0,USD,SmComml,,,,,,,
35205770,130863,35205770,183738,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,6343927,0,0,0,USD,SmComml,,,,,,,
35206310,130864,35206310,198334,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,7568400,0,0,0,USD,SmComml,,,,,,,
35206534,130865,35206534,189178,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,17413699,0,0,0,USD,SmComml,,,,,,,
35207752,130866,35207752,198335,SmComml,09/03/2020,09/03/2021,PWA,N,0,0,B,107995,0,0,0,USD,SmComml,,,,,,,
35208159,111668,35208159_WS,162999,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,114000,0,0,0,USD,SmComml,,,,,,,
35208159,130867,35208159,189179,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,17892000,0,0,0,USD,SmComml,,,,,,,
35215922,130868,35215922,198336,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,4594022,0,0,0,USD,SmComml,,,,,,,
35215937,130869,35215937,183739,SmComml,04/15/2021,04/15/2022,PWA,N,0,0,B,19365000,0,0,0,USD,SmComml,,,,,,,
35216488,130870,35216488,183740,SmComml,03/02/2021,03/02/2022,PWA,N,0,0,B,26544839,0,0,0,USD,SmComml,,,,,,,
35217282,130871,35217282,198337,SmComml,02/08/2021,02/08/2022,PWA,N,0,0,B,306828,0,0,0,USD,SmComml,,,,,,,
35223047,130872,35223047,183741,SmComml,05/15/2021,05/15/2022,PWA,N,0,0,B,18236287,0,0,0,USD,SmComml,,,,,,,
35223891,130873,35223891,183742,SmComml,06/15/2021,06/15/2022,PWA,N,0,0,B,2498843,0,0,0,USD,SmComml,,,,,,,
35224799,130874,35224799,189180,SmComml,10/02/2020,10/02/2021,PWA,N,0,0,B,50735901,0,0,0,USD,SmComml,,,,,,,
35224824,130875,35224824,189181,SmComml,10/04/2020,10/04/2021,PWA,N,0,0,B,8234371,0,0,0,USD,SmComml,,,,,,,
35224993,130876,35224993,198338,SmComml,08/10/2020,08/10/2021,PWA,N,0,0,B,5731727,0,0,0,USD,SmComml,,,,,,,
35225176,130877,35225176,189182,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,167655,0,0,0,USD,SmComml,,,,,,,
35225645,180972,35225645_WS,234392,SmComml,05/15/2019,09/30/2021,PWA,N,0,0,B,27601887,0,0,0,USD,SmComml,,,,,,,
35225831,111669,35225831_WS,162225,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,54025509,0,0,0,USD,SmComml,,,,,,,
35225831,130878,35225831,189183,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,145658169,0,0,0,USD,SmComml,,,,,,,
35226181,130879,35226181,183743,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,17659750,0,0,0,USD,SmComml,,,,,,,
35226392,130880,35226392,189184,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,2580330,0,0,0,USD,SmComml,,,,,,,
35226753,130881,35226753,198339,SmComml,03/05/2021,03/05/2022,PWA,N,0,0,B,72564,0,0,0,USD,SmComml,,,,,,,
35228410,130882,35228410,198340,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,7305000,0,0,0,USD,SmComml,,,,,,,
35230111,130883,35230111,189185,SmComml,02/06/2021,02/06/2022,PWA,N,0,0,B,4480890,0,0,0,USD,SmComml,,,,,,,
35233807,130884,35233807,189186,SmComml,10/11/2020,10/11/2021,PWA,N,0,0,B,398904,0,0,0,USD,SmComml,,,,,,,
35234904,130885,35234904,183744,SmComml,02/15/2021,02/15/2022,PWA,N,0,0,B,1704310,0,0,0,USD,SmComml,,,,,,,
35235070,130886,35235070,198341,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,5700032,0,0,0,USD,SmComml,,,,,,,
35235149,130887,35235149,198342,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,8157033,0,0,0,USD,SmComml,,,,,,,
35235846,130888,35235846,183745,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,18020691,0,0,0,USD,SmComml,,,,,,,
35235916,130889,35235916,189187,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,2152832,0,0,0,USD,SmComml,,,,,,,
35235931,130890,35235931,198343,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,2210327,0,0,0,USD,SmComml,,,,,,,
35236095,130891,35236095,198344,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,1187601,0,0,0,USD,SmComml,,,,,,,
35236563,130892,35236563,198345,SmComml,01/21/2021,01/21/2022,PWA,N,0,0,B,7501823,0,0,0,USD,SmComml,,,,,,,
35238218,181999,35238218_WS,236202,SmComml,10/01/2018,09/30/2021,PWA,N,0,0,B,114722548,0,0,0,USD,SmComml,,,,,,,
35238352,130893,35238352,198346,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,78045,0,0,0,USD,SmComml,,,,,,,
35238383,130894,35238383,183746,SmComml,10/15/2020,08/01/2021,PWA,N,0,0,B,18856941,0,0,0,USD,SmComml,,,,,,,
35238675,130895,35238675,189188,SmComml,03/18/2021,03/18/2022,PWA,N,0,0,B,720000,0,0,0,USD,SmComml,,,,,,,
35240535,130896,35240535,183747,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,4324337,0,0,0,USD,SmComml,,,,,,,
35241539,130897,35241539,189189,SmComml,11/19/2020,11/19/2021,PWA,N,0,0,B,2948440,0,0,0,USD,SmComml,,,,,,,
35241880,130898,35241880,183748,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,47942556,0,0,0,USD,SmComml,,,,,,,
35242114,130899,35242114,198347,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,41774501,0,0,0,USD,SmComml,,,,,,,
35243733,130900,35243733,183749,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,31867766,0,0,0,USD,SmComml,,,,,,,
35244141,130901,35244141,183750,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,215294148,0,0,0,USD,SmComml,,,,,,,
35244161,130902,35244161,189190,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,850000,0,0,0,USD,SmComml,,,,,,,
35245134,130903,35245134,198348,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,13708576,0,0,0,USD,SmComml,,,,,,,
35246115,130904,35246115,189191,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,97300000,0,0,0,USD,SmComml,,,,,,,
35246120,130905,35246120,198349,SmComml,04/29/2021,04/29/2022,PWA,N,0,0,B,9568000,0,0,0,USD,SmComml,,,,,,,
35246124,130906,35246124,198350,SmComml,04/19/2021,04/19/2022,PWA,N,0,0,B,4881875,0,0,0,USD,SmComml,,,,,,,
35246131,130907,35246131,183751,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,225000000,0,0,0,USD,SmComml,,,,,,,
35246193,130908,35246193,183752,SmComml,07/05/2020,07/05/2021,PWA,N,0,0,B,7937270,0,0,0,USD,SmComml,,,,,,,
35246222,130909,35246222,183753,SmComml,08/29/2020,08/29/2021,PWA,N,0,0,B,12830000,0,0,0,USD,SmComml,,,,,,,
35246248,130910,35246248,183754,SmComml,10/04/2020,10/04/2021,PWA,N,0,0,B,7120783,0,0,0,USD,SmComml,,,,,,,
35246331,130911,35246331,183755,SmComml,08/22/2020,08/22/2021,PWA,N,0,0,B,6744849,0,0,0,USD,SmComml,,,,,,,
35246344,130912,35246344,198371,SmComml,01/31/2021,01/31/2022,PWA,N,0,0,B,845129,0,0,0,USD,SmComml,,,,,,,
35246366,130913,35246366,189192,SmComml,02/15/2021,02/15/2022,PWA,N,0,0,B,2850000,0,0,0,USD,SmComml,,,,,,,
35246369,130914,35246369,189193,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,8995023,0,0,0,USD,SmComml,,,,,,,
35246389,130915,35246389,198372,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,23036188,0,0,0,USD,SmComml,,,,,,,
35246393,130916,35246393,198373,SmComml,04/12/2021,04/12/2022,PWA,N,0,0,B,6925000,0,0,0,USD,SmComml,,,,,,,
35246468,130917,35246468,198374,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,5408900,0,0,0,USD,SmComml,,,,,,,
35246481,130918,35246481,183756,SmComml,07/18/2020,07/18/2021,PWA,N,0,0,B,2556556,0,0,0,USD,SmComml,,,,,,,
35246534,181329,35246534,235028,SmComml,09/06/2018,09/30/2021,PWA,N,0,0,B,1292192,0,0,0,USD,SmComml,,,,,,,
35246536,130919,35246536,189194,SmComml,09/04/2020,09/04/2021,PWA,N,0,0,B,13063452,0,0,0,USD,SmComml,,,,,,,
35246562,130920,35246562,189195,SmComml,09/15/2020,09/15/2021,PWA,N,0,0,B,781520,0,0,0,USD,SmComml,,,,,,,
35246605,130921,35246605,189196,SmComml,11/15/2020,11/15/2021,PWA,N,0,0,B,6780150,0,0,0,USD,SmComml,,,,,,,
35246619,130922,35246619,183757,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,11670000,0,0,0,USD,SmComml,,,,,,,
35246673,130923,35246673,183758,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,82095790,0,0,0,USD,SmComml,,,,,,,
35246685,130924,35246685,183759,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,5295996,0,0,0,USD,SmComml,,,,,,,
35246723,130925,35246723,189197,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,954614,0,0,0,USD,SmComml,,,,,,,
35246736,130926,35246736,198375,SmComml,05/30/2021,05/30/2022,PWA,N,0,0,B,17379765,0,0,0,USD,SmComml,,,,,,,
35246789,130927,35246789,183760,SmComml,08/15/2020,08/15/2021,PWA,N,0,0,B,4103110,0,0,0,USD,SmComml,,,,,,,
35246790,130928,35246790,189198,SmComml,08/05/2020,08/05/2021,PWA,N,0,0,B,317782,0,0,0,USD,SmComml,,,,,,,
35246857,130929,35246857,189199,SmComml,10/28/2020,10/28/2021,PWA,N,0,0,B,1334693,0,0,0,USD,SmComml,,,,,,,
35247145,182000,35247145_WS,236207,SmComml,11/19/2017,09/30/2021,PWA,N,0,0,B,3360000,0,0,0,USD,SmComml,,,,,,,
35247346,130930,35247346,183761,SmComml,11/20/2020,11/20/2021,PWA,N,0,0,B,717261216,0,0,0,USD,SmComml,,,,,,,
35247351,130931,35247351,183762,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,29798942,0,0,0,USD,SmComml,,,,,,,
35247435,130932,35247435,183763,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,18790000,0,0,0,USD,SmComml,,,,,,,
35249583,130933,35249583,198351,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,17951830,0,0,0,USD,SmComml,,,,,,,
35249626,130934,35249626,183764,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,8045000,0,0,0,USD,SmComml,,,,,,,
35250407,130935,35250407,198352,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,1107572,0,0,0,USD,SmComml,,,,,,,
35251322,130936,35251322,189200,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,909182,0,0,0,USD,SmComml,,,,,,,
35251534,130937,35251534,183765,SmComml,11/13/2020,11/13/2021,PWA,N,0,0,B,1758495,0,0,0,USD,SmComml,,,,,,,
35251728,130938,35251728,198353,SmComml,11/20/2020,11/20/2021,PWA,N,0,0,B,1765625,0,0,0,USD,SmComml,,,,,,,
35251777,130939,35251777,198354,SmComml,01/06/2021,01/06/2022,PWA,N,0,0,B,298939,0,0,0,USD,SmComml,,,,,,,
35251809,130940,35251809,183766,SmComml,06/28/2020,09/30/2021,PWA,N,0,0,B,6736412,0,0,0,USD,SmComml,,,,,,,
35252127,130941,35252127,183767,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,65629133,0,0,0,USD,SmComml,,,,,,,
35252875,130942,35252875,189201,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,110067427,0,0,0,USD,SmComml,,,,,,,
35253356,130943,35253356,189202,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,11026397,0,0,0,USD,SmComml,,,,,,,
35253358,130944,35253358,189203,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,1389731,0,0,0,USD,SmComml,,,,,,,
35254308,130945,35254308,198355,SmComml,02/05/2021,02/05/2022,PWA,N,0,0,B,8635652,0,0,0,USD,SmComml,,,,,,,
35254718,130946,35254718,198356,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,2750400,0,0,0,USD,SmComml,,,,,,,
35255324,130947,35255324,198357,SmComml,06/15/2021,06/15/2022,PWA,N,0,0,B,389718,0,0,0,USD,SmComml,,,,,,,
35255402,130948,35255402,189204,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,8831998,0,0,0,USD,SmComml,,,,,,,
35255455,130949,35255455,198358,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,11836250,0,0,0,USD,SmComml,,,,,,,
35255929,130950,35255929,198359,SmComml,07/15/2020,07/15/2021,PWA,N,0,0,B,8388300,0,0,0,USD,SmComml,,,,,,,
35255993,130951,35255993,189205,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,1541000,0,0,0,USD,SmComml,,,,,,,
35256107,130952,35256107,183768,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,24696172,0,0,0,USD,SmComml,,,,,,,
35256120,130953,35256120,198360,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,21599,0,0,0,USD,SmComml,,,,,,,
35256206,130954,35256206,189206,SmComml,04/12/2021,04/12/2022,PWA,N,0,0,B,2309053,0,0,0,USD,SmComml,,,,,,,
35256213,130955,35256213,189207,SmComml,12/15/2020,12/15/2021,PWA,N,0,0,B,436856,0,0,0,USD,SmComml,,,,,,,
35256368,130956,35256368,189208,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,17601132,0,0,0,USD,SmComml,,,,,,,
35256368,181059,35256368_WS,234541,SmComml,02/01/2019,09/30/2021,PWA,N,0,0,B,651000,0,0,0,USD,SmComml,,,,,,,
35256663,130957,35256663,198361,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,10414848,0,0,0,USD,SmComml,,,,,,,
35256698,130958,35256698,198362,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,11191432,0,0,0,USD,SmComml,,,,,,,
35256702,130959,35256702,198363,SmComml,07/15/2020,07/15/2021,PWA,N,0,0,B,727954,0,0,0,USD,SmComml,,,,,,,
35256714,130960,35256714,183769,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,26090983,0,0,0,USD,SmComml,,,,,,,
35257267,130961,35257267,198364,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,5360992,0,0,0,USD,SmComml,,,,,,,
35257319,130962,35257319,198365,SmComml,04/12/2021,04/12/2022,PWA,N,0,0,B,1664765,0,0,0,USD,SmComml,,,,,,,
35257686,130963,35257686,189209,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,300000,0,0,0,USD,SmComml,,,,,,,
35257989,130964,35257989,183770,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,245882507,0,0,0,USD,SmComml,,,,,,,
35258224,130965,35258224,183771,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,75875351,0,0,0,USD,SmComml,,,,,,,
35258306,130966,35258306,189210,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,325120729,0,0,0,USD,SmComml,,,,,,,
35258318,130967,35258318,183772,SmComml,12/01/2020,12/01/2021,PWA,N,0,0,B,19768718,0,0,0,USD,SmComml,,,,,,,
35258347,130968,35258347,198366,SmComml,12/19/2020,12/19/2021,PWA,N,0,0,B,5071604,0,0,0,USD,SmComml,,,,,,,
35258387,130969,35258387,189211,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,4247516,0,0,0,USD,SmComml,,,,,,,
35258435,130970,35258435,198367,SmComml,05/02/2021,05/02/2022,PWA,N,0,0,B,2936757,0,0,0,USD,SmComml,,,,,,,
35258436,130971,35258436,189212,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,585000,0,0,0,USD,SmComml,,,,,,,
35258554,130972,35258554,198368,SmComml,06/26/2020,09/30/2021,PWA,N,0,0,B,1611034,0,0,0,USD,SmComml,,,,,,,
35258567,130973,35258567,198369,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,1022089,0,0,0,USD,SmComml,,,,,,,
35258579,130974,35258579,189213,SmComml,09/26/2020,09/26/2021,PWA,N,0,0,B,4314977,0,0,0,USD,SmComml,,,,,,,
35258585,130975,35258585,189214,SmComml,10/22/2020,10/22/2021,PWA,N,0,0,B,50000000,0,0,0,USD,SmComml,,,,,,,
35258596,130976,35258596,198370,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,55560000,0,0,0,USD,SmComml,,,,,,,
35259354,111670,35259354_WS,162017,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,1220500,0,0,0,USD,SmComml,,,,,,,
35259354,130977,35259354,183773,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,37671096,0,0,0,USD,SmComml,,,,,,,
35259519,130978,35259519,189215,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,7381432,0,0,0,USD,SmComml,,,,,,,
35259923,130979,35259923,189216,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,10584500,0,0,0,USD,SmComml,,,,,,,
35259966,130980,35259966,189217,SmComml,05/01/2021,05/01/2022,PWA,N,0,0,B,49880000,0,0,0,USD,SmComml,,,,,,,
35260772,130981,35260772,189218,SmComml,12/10/2020,12/10/2021,PWA,N,0,0,B,85106428,0,0,0,USD,SmComml,,,,,,,
35262240,130982,35262240,183774,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,210364549,0,0,0,USD,SmComml,,,,,,,
35262268,130983,35262268,189219,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,8800000,0,0,0,USD,SmComml,,,,,,,
35262293,130984,35262293,189220,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,39216337,0,0,0,USD,SmComml,,,,,,,
35262325,130985,35262325,183775,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,3394060,0,0,0,USD,SmComml,,,,,,,
35262512,130986,35262512,189221,SmComml,03/31/2021,03/31/2022,PWA,N,0,0,B,88036238,0,0,0,USD,SmComml,,,,,,,
35262562,130987,35262562,189222,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,3897778,0,0,0,USD,SmComml,,,,,,,
35262841,130988,35262841,183776,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,19728500,0,0,0,USD,SmComml,,,,,,,
35262856,130989,35262856,189223,SmComml,11/07/2020,11/07/2021,PWA,N,0,0,B,368647898,0,0,0,USD,SmComml,,,,,,,
35262895,130990,35262895,189224,SmComml,08/08/2020,08/08/2021,PWA,N,0,0,B,3963861,0,0,0,USD,SmComml,,,,,,,
35262946,130991,35262946,198446,SmComml,04/29/2021,04/29/2022,PWA,N,0,0,B,180511,0,0,0,USD,SmComml,,,,,,,
35262968,130992,35262968,189225,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,5837000,0,0,0,USD,SmComml,,,,,,,
35262975,130993,35262975,189226,SmComml,02/01/2021,02/01/2022,PWA,N,0,0,B,1747000,0,0,0,USD,SmComml,,,,,,,
35262991,130994,35262991,198447,SmComml,09/22/2020,09/22/2021,PWA,N,0,0,B,600000,0,0,0,USD,SmComml,,,,,,,
35262998,130995,35262998,189227,SmComml,03/15/2021,03/15/2022,PWA,N,0,0,B,16959716,0,0,0,USD,SmComml,,,,,,,
35262998,181060,35262998_WS,234544,SmComml,03/15/2019,09/30/2021,PWA,N,0,0,B,1102353,0,0,0,USD,SmComml,,,,,,,
35263000,130996,35263000,189228,SmComml,10/20/2020,10/20/2021,PWA,N,0,0,B,1184918,0,0,0,USD,SmComml,,,,,,,
35264243,130997,35264243,183777,SmComml,06/29/2020,09/30/2021,PWA,N,0,0,B,1740123,0,0,0,USD,SmComml,,,,,,,
35264345,130998,35264345,198448,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,28671022,0,0,0,USD,SmComml,,,,,,,
35264543,130999,35264543,189229,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,583954,0,0,0,USD,SmComml,,,,,,,
35264804,111671,35264804_WS,163000,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,4113,0,0,0,USD,SmComml,,,,,,,
35265043,131000,35265043,189230,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,640073,0,0,0,USD,SmComml,,,,,,,
35265084,131001,35265084,189231,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,21175000,0,0,0,USD,SmComml,,,,,,,
35265300,131002,35265300,189232,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,3489800,0,0,0,USD,SmComml,,,,,,,
35265529,131003,35265529,189233,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,35286520,0,0,0,USD,SmComml,,,,,,,
35265540,131004,35265540,189234,SmComml,06/18/2020,09/30/2021,PWA,N,0,0,B,73264,0,0,0,USD,SmComml,,,,,,,
35265568,131005,35265568,189235,SmComml,12/31/2020,12/31/2021,PWA,N,0,0,B,7395000,0,0,0,USD,SmComml,,,,,,,
35266920,131006,35266920,183778,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,17122983,0,0,0,USD,SmComml,,,,,,,
35267054,131007,35267054,189236,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,49950284,0,0,0,USD,SmComml,,,,,,,
35267080,131008,35267080,189237,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,6052588,0,0,0,USD,SmComml,,,,,,,
35267456,131009,35267456,189238,SmComml,04/05/2021,04/05/2022,PWA,N,0,0,B,18345000,0,0,0,USD,SmComml,,,,,,,
35267704,111672,35267704_WS,162499,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,160774,0,0,0,USD,SmComml,,,,,,,
35267704,131010,35267704,183779,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,11958280,0,0,0,USD,SmComml,,,,,,,
35267817,131011,35267817,189239,SmComml,10/21/2020,10/21/2021,PWA,N,0,0,B,760369,0,0,0,USD,SmComml,,,,,,,
35267820,131012,35267820,198449,SmComml,08/30/2020,08/30/2021,PWA,N,0,0,B,146224,0,0,0,USD,SmComml,,,,,,,
35268024,111673,35268024_WS,162052,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,107932633,0,0,0,USD,SmComml,,,,,,,
35268024,131013,35268024,189240,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,373066000,0,0,0,USD,SmComml,,,,,,,
35268048,131014,35268048,183780,SmComml,11/01/2020,11/01/2021,PWA,N,0,0,B,137759843,0,0,0,USD,SmComml,,,,,,,
35268050,131015,35268050,183781,SmComml,06/30/2020,09/30/2021,PWA,N,0,0,B,138629261,0,0,0,USD,SmComml,,,,,,,
35268054,131016,35268054,183782,SmComml,10/01/2020,10/01/2021,PWA,N,0,0,B,116494984,0,0,0,USD,SmComml,,,,,,,
35268096,131017,35268096,189241,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,4024689,0,0,0,USD,SmComml,,,,,,,
35269431,131018,35269431,198450,SmComml,03/01/2021,03/01/2022,PWA,N,0,0,B,6501087,0,0,0,USD,SmComml,,,,,,,
35270721,131019,35270721,189242,SmComml,06/15/2021,06/15/2022,PWA,N,0,0,B,3382165,0,0,0,USD,SmComml,,,,,,,
35270736,131020,35270736,183783,SmComml,09/02/2020,09/02/2021,PWA,N,0,0,B,205000,0,0,0,USD,SmComml,,,,,,,
35270774,131021,35270774,198451,SmComml,06/01/2021,06/01/2022,PWA,N,0,0,B,2155710,0,0,0,USD,SmComml,,,,,,,
35270792,131022,35270792,189243,SmComml,04/11/2021,04/11/2022,PWA,N,0,0,B,1817330,0,0,0,USD,SmComml,,,,,,,
35270838,131023,35270838,189244,SmComml,09/28/2020,09/28/2021,PWA,N,0,0,B,2425887,0,0,0,USD,SmComml,,,,,,,
35270889,131024,35270889,198452,SmComml,06/02/2021,06/02/2022,PWA,N,0,0,B,2205632,0,0,0,USD,SmComml,,,,,,,
35270970,131025,35270970,198453,SmComml,04/25/2021,04/25/2022,PWA,N,0,0,B,2421638,0,0,0,USD,SmComml,,,,,,,
35270994,131026,35270994,189245,SmComml,07/31/2020,07/31/2021,PWA,N,0,0,B,12001020,0,0,0,USD,SmComml,,,,,,,
35271175,131027,35271175,189246,SmComml,08/01/2020,08/01/2021,PWA,N,0,0,B,74550467,0,0,0,USD,SmComml,,,,,,,
35271648,181981,35271648_WS,236105,SmComml,11/20/2016,09/30/2021,PWA,N,0,0,B,23954080,0,0,0,USD,SmComml,,,,,,,
35272045,131028,35272045,189247,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,14350000,0,0,0,USD,SmComml,,,,,,,
35272052,131029,35272052,183784,SmComml,09/30/2020,09/30/2021,PWA,N,0,0,B,18048334,0,0,0,USD,SmComml,,,,,,,
35272408,131030,35272408,183785,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,2699844,0,0,0,USD,SmComml,,,,,,,
35272473,131031,35272473,183786,SmComml,04/01/2021,04/01/2022,PWA,N,0,0,B,29160169,0,0,0,USD,SmComml,,,,,,,
35272660,181274,35272660_WS,234867,SmComml,09/30/2018,09/30/2021,PWA,N,0,0,B,2950000,0,0,0,USD,SmComml,,,,,,,
35272748,181061,35272748_WS,234551,SmComml,01/01/2019,09/30/2021,PWA,N,0,0,B,150000,0,0,0,USD,SmComml,,,,,,,
35272754,111674,35272754_WS,162053,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,35618950,0,0,0,USD,SmComml,,,,,,,
35272962,131032,35272962,183787,SmComml,07/01/2020,07/01/2021,PWA,N,0,0,B,15294000,0,0,0,USD,SmComml,,,,,,,
35275651,131033,35275651,198454,SmComml,09/28/2020,09/28/2021,PWA,N,0,0,B,23373958,0,0,0,USD,SmComml,,,,,,,
35275712,131034,35275712,198455,SmComml,01/21/2021,01/21/2022,PWA,N,0,0,B,4396669,0,0,0,USD,SmComml,,,,,,,
35275814,131035,35275814,189257,SmComml,08/30/2020,08/30/2021,PWA,N,0,0,B,30554118,0,0,0,USD,SmComml,,,,,,,
35275909,131036,35275909,198456,SmComml,06/14/2021,06/14/2022,PWA,N,0,0,B,1994591,0,0,0,USD,SmComml,,,,,,,
35275945,131037,35275945,189258,SmComml,09/21/2020,09/21/2021,PWA,N,0,0,B,11176380,0,0,0,USD,SmComml,,,,,,,
35275948,131038,35275948,183795,SmComml,01/01/2021,01/01/2022,PWA,N,0,0,B,245021702,0,0,0,USD,SmComml,,,,,,,
35276082,131039,35276082,189259,SmComml,09/01/2020,09/01/2021,PWA,N,0,0,B,44653378,0,0,0,USD,SmComml,,,,,,,
